2008	9	12	42	18.4	15.5
2008	9	13	.2	17.4	10.5
2008	9	14	0	17.9	7.4
2008	9	15	0	17.3	8.2
2008	9	16	0	19.1	8.8
2008	9	17	0	19.8	7.9
2008	9	18	0	21.1	10.7
2008	9	19	0	22.7	12.2
2008	9	20	0	20.8	13.7
2008	9	21	7.8	18	12.8
2008	9	22	9.4	19.8	12.4
2008	9	23	1.4	20.6	13.7
2008	9	24	0	21.4	10.4
2008	9	25	0	23.6	12.4
2008	9	26	0	24.6	13.9
2008	9	27	0	22.9	14.7
2008	9	28	0	26.1	14.9
2008	9	29	0	25.6	16.1
2008	9	30	3.6	24	17
2008	10	1	0	27.3	15.9
2008	10	2	0	25.9	18.1
2008	10	3	0	25.4	12.7
2008	10	4	0	21.7	15.9
2008	10	5	25.4	20.5	13.3
2008	10	6	0	22.6	10.2
2008	10	7	0	21.7	11.8
2008	10	8	0	19.9	7.6
2008	10	9	0	22.3	12.1
2008	10	10	0	26.9	11.8
2008	10	11	17.6	19.8	16.9
2008	10	12	10	29.9	16.5
2008	10	13	.2	26.2	20.3
2008	10	14	16	22.2	17.9
2008	10	15	19.6	21.1	17.9
2008	10	16	2	22.6	17.6
2008	10	17	0	19.5	15.8
2008	10	18	16	18.2	13.3
2008	10	19	1.6	24.9	14.1
2008	10	20	0	29.1	16.2
2008	10	21	0	33.2	17
2008	10	22	29.2	26.3	19
2008	10	23	7.2	23.3	18.5
2008	10	24	.8	25.1	17.9
2008	10	25	1.2	20.9	18.9
2008	10	26	53.6	25.2	19.3
2008	10	27	5.6	23.6	17.5
2008	10	28	0	22.6	14.4
2008	10	29	17.2	23.2	16.7
2008	10	30	0	22.9	16.1
2008	10	31	0	23.9	14.2
2008	11	1	0	27.7	14.8
2008	11	2	8.2	24.4	18.2
2008	11	3	1.2	24	17.6
2008	11	4	0	29.5	16.5
2008	11	5	0	32.7	17.4
2008	11	6	.6	24.2	21.1
2008	11	7	0	27.3	18.6
2008	11	8	0	30.5	18.2
2008	11	9	0	28.5	19.5
2008	11	10	0	26.7	19.9
2008	11	11	0	25.2	18.4
2008	11	12	0	26	18.2
2008	11	13	0	25.5	15.9
2008	11	14	0	27.6	17.9
2008	11	15	0	28.7	17.9
2008	11	16	8.2	21.7	12.9
2008	11	17	.2	25.6	12.6
2008	11	18	0	24.6	15.7
2008	11	19	.2	22.2	14.3
2008	11	20	2.8	23	16.2
2008	11	21	0	25.1	16
2008	11	22	.8	23.3	17.2
2008	11	23	.6	27.3	16.4
2008	11	24	0	30.2	17.4
2008	11	25	0	31.2	19.3
2008	11	26	0	32.2	19.5
2008	11	27	0	32.1	20.3
2008	11	28	0	31.9	19.6
2008	11	29	0	33.6	20
2008	11	30	0	32.6	21
2008	12	1	7.8	28	21
2008	12	2	18	25.4	18.4
2008	12	3	27.6	22	15
2008	12	4	.8	24.2	15.6
2008	12	5	0	24.3	13
2008	12	6	0	27.3	14.6
2008	12	7	0	32.5	17.1
2008	12	8	0	36.1	19.6
2008	12	9	0	35.4	20.7
2008	12	10	2.6	25.3	20.3
2008	12	11	.4	25.2	20.5
2008	12	12	4	25.9	16.7
2008	12	13	0	27.9	16.4
2008	12	14	0	25.7	18.3
2008	12	15	29.8	27	18.4
2008	12	16	0	28.2	18.8
2008	12	17	0	27.4	18.7
2008	12	18	0	28	17.5
2008	12	19	0	28.8	17.9
2008	12	20	0	31.5	18.8
2008	12	21	0	34.5	19.6
2008	12	22	0	34.4	20.4
2008	12	23	0	33.8	22.3
2008	12	24	10.2	25.5	21.2
2008	12	25	7.4	29.2	17.9
2008	12	26	0	29	18
2008	12	27	0	30.3	18.9
2008	12	28	0	35.3	18.3
2008	12	29	3.2	30.3	22.3
2008	12	30	8.8	25.7	17.6
2008	12	31	0	30.6	19.5
2009	1	1	0	27.3	21.5
2009	1	2	.2	23	18.3
2009	1	3	47.8	19	14.5
2009	1	4	19.8	25.1	15.3
2009	1	5	.8	27.6	14.6
2009	1	6	0	30.8	14.8
2009	1	7	0	33.5	17.8
2009	1	8	0	28	21
2009	1	9	11	26.6	20.1
2009	1	10	2.6	27.3	20.4
2009	1	11	16.8	29.4	18.5
2009	1	12	.2	31.7	20.1
2009	1	13	0	25.9	19.7
2009	1	14	1.4	31.2	20.8
2009	1	15	0	28.7	20.8
2009	1	16	0	29.1	19.4
2009	1	17	0	32.3	20.6
2009	1	18	0	33.4	21.6
2009	1	19	30.6	22.7	20
2009	1	20	17.6	25.5	18
2009	1	21	0	27.2	15.6
2009	1	22	0	27.8	17.6
2009	1	23	0	28.9	18.5
2009	1	24	0	29.3	18.5
2009	1	25	0	31.9	19.9
2009	1	26	0	33.4	21.2
2009	1	27	0	32.2	21.4
2009	1	28	0	31.5	22.9
2009	1	29	8.8	30.4	22.1
2009	1	30	8.8	31.5	21.3
2009	1	31	2.8	28.7	21.3
2009	2	1	4.4	27.9	20
2009	2	2	.2	26.7	19.1
2009	2	3	0	33.2	21.7
2009	2	4	0	28.6	22.3
2009	2	5	1.6	28.4	17.5
2009	2	6	0	31	20
2009	2	7	0	29.8	22.9
2009	2	8	0	30.4	20
2009	2	9	0	32.7	20.1
2009	2	10	0	34.2	19.2
2009	2	11	15.8	29.4	23.1
2009	2	12	12.6	26	17.9
2009	2	13	0	29.1	16
2009	2	14	0	30.3	17.9
2009	2	15	0	29.7	18.3
2009	2	16	0	32.8	21
2009	2	17	0	32.6	22.3
2009	2	18	0	32.3	23.4
2009	2	19	8.6	29.6	22.6
2009	2	20	37.6	32	21.7
2009	2	21	2	30.3	21.8
2009	2	22	0	33.7	22.1
2009	2	23	19.8	28	22.1
2009	2	24	4.2	26.6	18.6
2009	2	25	0	26.4	19
2009	2	26	.2	25.1	20.3
2009	2	27	1.8	28.5	21.6
2009	2	28	2.2	28.4	21.4
2009	3	1	0	31.4	22
2009	3	2	12.6	26.1	22.8
2009	3	3	41	29.8	21.1
2009	3	4	0	32	21.1
2009	3	5	0	27.6	23.4
2009	3	6	2.8	26.5	19.6
2009	3	7	.2	28.9	18.6
2009	3	8	2.4	29.6	21.2
2009	3	9	1.6	27.2	19.3
2009	3	10	1.8	28.2	21.4
2009	3	11	0	30.3	21.7
2009	3	12	0	28.1	21.3
2009	3	13	.8	29	19.9
2009	3	14	0	29.3	19
2009	3	15	2.8	26.1	19.4
2009	3	16	1.8	26.3	13.9
2009	3	17	.8	24.3	16.3
2009	3	18	.6	26.5	16.2
2009	3	19	0	27.9	17.9
2009	3	20	0	25.9	19.9
2009	3	21	2.6	30.8	18.5
2009	3	22	0	31	20.1
2009	3	23	0	30.2	20.6
2009	3	24	0	27.2	20.8
2009	3	25	.2	28.5	17.9
2009	3	26	0	30.3	18.9
2009	3	27	0	28.6	21.4
2009	3	28	0	30.9	19.8
2009	3	29	0	32.8	19.4
2009	3	30	0	31.3	19.5
2009	3	31	0	30.7	21.3
2009	4	1	1	22.8	19.1
2009	4	2	0	25.7	14.1
2009	4	3	0	32.6	17.2
2009	4	4	0	33.4	20.5
2009	4	5	24.4	23.4	20.9
2009	4	6	.2	28.8	19.1
2009	4	7	.2	28.7	19.6
2009	4	8	0	27.3	17.7
2009	4	9	.2	26.7	16.8
2009	4	10	0	23.2	15.2
2009	4	11	0	26.9	12.7
2009	4	12	0	28.8	12.3
2009	4	13	0	31.9	15.8
2009	4	14	0	25.6	17.4
2009	4	15	0	24.1	15.1
2009	4	16	0	27.3	14.3
2009	4	17	0	30.8	14.8
2009	4	18	0	31.3	16.6
2009	4	19	0	23.7	19.6
2009	4	20	3.8	21.6	12.1
2009	4	21	0	24.8	11.1
2009	4	22	0	25.3	17.1
2009	4	23	0	26.5	16.5
2009	4	24	0	27.3	15.9
2009	4	25	0	27.7	18.1
2009	4	26	0	27.3	16.9
2009	4	27	0	26.1	18.1
2009	4	28	0	26.7	13.7
2009	4	29	.2	27.4	13.5
2009	4	30	0	24.1	15.4
2009	5	1	0	25.3	13.7
2009	5	2	0	27	13.6
2009	5	3	0	26.8	14.8
2009	5	4	.2	27.9	13.6
2009	5	5	0	28.1	15.3
2009	5	6	8.2	22.6	12.9
2009	5	7	0	24.3	11.1
2009	5	8	0	20.3	12.1
2009	5	9	0	25.2	15.1
2009	5	10	.2	27.5	14.2
2009	5	11	.2	29.6	15.3
2009	5	12	.6	22.8	19.4
2009	5	13	19.8	24.5	17.5
2009	5	14	22.6	19.7	15.5
2009	5	15	5.2	15.8	11
2009	5	16	1.2	17.3	7.8
2009	5	17	0	22.7	7.1
2009	5	18	0	21.5	10.3
2009	5	19	9.4	18.8	14.5
2009	5	20	.2	27	12.6
2009	5	21	0	28.1	15.5
2009	5	22	.2	27.2	15.2
2009	5	23	0	27.6	14.4
2009	5	24	0	26.9	13.9
2009	5	25	.2	25.2	16.9
2009	5	26	0	23	19.1
2009	5	27	2.6	20.2	15.7
2009	5	28	0	16.9	11.9
2009	5	29	0	17.4	9.9
2009	5	30	.2	15.8	12.2
2009	5	31	36.4	15.4	13
2009	6	1	0	14.2	9.1
2009	6	2	0	12	8.8
2009	6	3	0	14.2	4.8
2009	6	4	0	18.5	4
2009	6	5	0	18.6	7.1
2009	6	6	0	16.6	6.5
2009	6	7	0	17.3	6.9
2009	6	8	0	22	7.9
2009	6	9	16	15.3	10.7
2009	6	10	1.2	16.9	11.6
2009	6	11	0	16.2	8.9
2009	6	12	0	12.5	7.9
2009	6	13	.8	19.1	10.1
2009	6	14	0	21.2	10.6
2009	6	15	0	21.5	8.3
2009	6	16	0	14.8	11.7
2009	6	17	3	13.7	10.3
2009	6	18	2.6	20	10.3
2009	6	19	.2	22.9	10.7
2009	6	20	.2	25.1	10.4
2009	6	21	0	25.2	12.1
2009	6	22	0	23.6	13.7
2009	6	23	12.2	19.9	16.6
2009	6	24	15.8	15	8.6
2009	6	25	0	14.6	9.3
2009	6	26	0	15.6	5.1
2009	6	27	0	14	7.6
2009	6	28	0	20.4	8.9
2009	6	29	0	26.3	10.4
2009	6	30	4.8	18.9	11.6
2009	7	1	0	18.5	7.3
2009	7	2	0	18.7	6.5
2009	7	3	0	17.4	5.6
2009	7	4	0	19.6	5.9
2009	7	5	0	21.5	8.6
2009	7	6	0	25.1	10.7
2009	7	7	14.6	20.8	13.6
2009	7	8	4.6	17.8	14.1
2009	7	9	16	14.1	10.7
2009	7	10	1.4	16.6	11.1
2009	7	11	0	15.4	12.5
2009	7	12	0	14.8	6
2009	7	13	0	18	6.2
2009	7	14	0	15	9
2009	7	15	0	14.1	5.6
2009	7	16	3.6	13.8	9.3
2009	7	17	4.6	15.7	10.9
2009	7	18	0	15.4	9.6
2009	7	19	1	18.3	11.7
2009	7	20	0	19.3	10
2009	7	21	.2	23.1	13
2009	7	22	11.4	23.7	14.5
2009	7	23	0	14.5	6.3
2009	7	24	0	9.2	2.7
2009	7	25	0	11.8	.3
2009	7	26	0	15.1	1.2
2009	7	27	0	15.1	2.4
2009	7	28	.2	17.7	5.6
2009	7	29	0	16.2	6.2
2009	7	30	0	14.4	4.6
2009	7	31	0	13.1	4.2
2009	8	1	0	19	7.3
2009	8	2	15.4	16	12.9
2009	8	3	2.8	16.9	11.7
2009	8	4	.4	19.7	6
2009	8	5	0	22.2	9.7
2009	8	6	17	20.4	13.5
2009	8	7	0	14.8	8.8
2009	8	8	60.6	14	10.9
2009	8	9	28.4	15.4	12.1
2009	8	10	78.8	17.1	12.6
2009	8	11	1	18	7.6
2009	8	12	0	24.2	7.1
2009	8	13	0	24.5	9.5
2009	8	14	.4	28.7	10.7
2009	8	15	0	32.2	13.8
2009	8	16	0	33.4	16.2
2009	8	17	17.4	25.9	13.8
2009	8	18	20.8	15.3	12.1
2009	8	19	20.2	17.8	13.6
2009	8	20	.8	17.3	14.2
2009	8	21	6	16.6	10.3
2009	8	22	0	19.9	4.9
2009	8	23	0	24	9.8
2009	8	24	0	20.9	11.1
2009	8	25	0	25.3	14.3
2009	8	26	.6	27.2	14.1
2009	8	27	0	27.6	14.1
2009	8	28	0	28.8	14.7
2009	8	29	0	31	15.4
2009	8	30	.2	31.1	15.8
2009	8	31	0	33.1	16.3
2009	9	1	0	25.1	18
2009	9	2	21	18.7	17.1
2009	9	3	26.4	22.1	17.2
2009	9	4	4.6	23.5	17.2
2009	9	5	.2	22.4	13.4
2009	9	6	0	24.9	13.1
2009	9	7	.2	27.3	15.5
2009	9	8	32	17.8	13.5
2009	9	9	1.6	14.6	10.7
2009	9	10	8	14.1	11.2
2009	9	11	23.4	15.2	12.7
2009	9	12	48.8	17.1	13.8
2009	9	13	21	19.6	15.4
2009	9	14	2.8	21.3	14.6
2009	9	15	.2	25.9	13.7
2009	9	16	0	26.2	14.6
2009	9	17	0	21.1	17
2009	9	18	14.2	25	17.2
2009	9	19	.2	19.2	14.6
2009	9	20	0	20.5	10.8
2009	9	21	0	22.7	9.6
2009	9	22	0	27.2	14.6
2009	9	23	0	22.1	15.8
2009	9	24	12	18.6	11.1
2009	9	25	0	21.6	8.9
2009	9	26	0	28.2	13
2009	9	27	35.4	20.1	17.9
2009	9	28	45.6	18.7	14.7
2009	9	29	2	16	7.7
2009	9	30	0	19.2	8.8
2009	10	1	3.2	14.2	12.4
2009	10	2	9	20.2	12.2
2009	10	3	0	21.9	11.8
2009	10	4	0	26.9	13.6
2009	10	5	0	32.9	18
2009	10	6	37.4	22.3	17.3
2009	10	7	-99.9	18.9	15.5
2009	10	8	0	19.2	11.6
2009	10	9	0	22.1	10.4
2009	10	10	0	25.3	12.6
2009	10	11	-99.9	-99.9	16
2009	10	12	27.6	22.5	15.1
2009	10	13	0	25.8	11.3
2009	10	14	0	29.4	13.5
2009	10	15	.8	20.1	15
2009	10	16	.2	17.8	10.2
2009	10	17	.8	23.9	12.3
2009	10	18	0	23	15.9
2009	10	19	.2	28.4	15.8
2009	10	20	0	26.5	17.1
2009	10	21	0	24.8	14
2009	10	22	0	23.5	17.4
2009	10	23	0	29.9	15
2009	10	24	0	24.1	18.1
2009	10	25	40	21.6	14.9
2009	10	26	2	23.7	15.9
2009	10	27	0	22.8	10.1
2009	10	28	0	28	14
2009	10	29	0	32	14.8
2009	10	30	0	34.1	18
2009	10	31	0	33	20.5
2009	11	1	0	35	19.7
2009	11	2	0	35.5	19.5
2009	11	3	0	27.6	23.1
2009	11	4	6.2	30.5	19.3
2009	11	5	1.2	25.9	21.8
2009	11	6	1.8	30.3	21.2
2009	11	7	11.4	25.8	22.1
2009	11	8	73.4	22.2	16.1
2009	11	9	0	28.3	15.7
2009	11	10	5.8	21.9	18.4
2009	11	11	0	25	18
2009	11	12	0	28.5	18.8
2009	11	13	7.6	24.6	21.5
2009	11	14	60.6	23.8	20.2
2009	11	15	.6	24.6	19.4
2009	11	16	6	26.7	16.6
2009	11	17	.2	34.3	18.6
2009	11	18	25.2	25.9	20.2
2009	11	19	6.2	31.7	19.2
2009	11	20	30.2	22.1	18.8
2009	11	21	2.2	26.4	18.1
2009	11	22	48.4	26.2	19.5
2009	11	23	0	28.8	21.1
2009	11	24	.8	29.8	21.3
2009	11	25	.2	34.2	22.8
2009	11	26	0	30.9	24.2
2009	11	27	0	27.8	20.3
2009	11	28	3	25.9	20.1
2009	11	29	.2	31.2	19.5
2009	11	30	1.8	26.5	21.7
2009	12	1	1.8	27.5	19.2
2009	12	2	.2	28.4	19.5
2009	12	3	15.6	27.8	19.9
2009	12	4	0	22.5	15.9
2009	12	5	0	28.6	12.8
2009	12	6	1.8	26.9	19.7
2009	12	7	.4	22.7	19.2
2009	12	8	0	21.3	18.3
2009	12	9	2	26.8	17.3
2009	12	10	0	30.4	19.6
2009	12	11	6.8	23.5	21.9
2009	12	12	57	23.2	21.3
2009	12	13	8.4	24.1	15.9
2009	12	14	0	28.8	13.8
2009	12	15	0	29.6	17.3
2009	12	16	0	28.4	20.8
2009	12	17	0	27.1	20.3
2009	12	18	0	30.2	19.2
2009	12	19	0	34.4	20.2
2009	12	20	0	34.2	20.9
2009	12	21	.6	28.4	23.1
2009	12	22	1.2	31.6	22.6
2009	12	23	0	33.1	22.5
2009	12	24	3.6	28.5	23.2
2009	12	25	46	32.4	22.1
2009	12	26	0	32.7	22.6
2009	12	27	2.2	30.8	23.7
2009	12	28	0	33.3	22.8
2009	12	29	0	34.6	22.7
2009	12	30	0	33.1	24.5
2009	12	31	1	28.5	19.4
2010	1	1	.2	31	19.1
2010	1	2	0	30.7	20.4
2010	1	3	0	32.7	21.3
2010	1	4	3.6	26.5	23.3
2010	1	5	21.6	31.4	22.5
2010	1	6	1	30.2	23.4
2010	1	7	33.2	24.1	20.3
2010	1	8	0	30.3	19.3
2010	1	9	0	30.8	22.6
2010	1	10	0	31.1	23.2
2010	1	11	1.6	30.9	23.1
2010	1	12	0	32.5	22.8
2010	1	13	1.4	25.1	22
2010	1	14	0	30.5	17.7
2010	1	15	0	29.3	18.6
2010	1	16	0	30.4	20.4
2010	1	17	27.4	31.3	21.1
2010	1	18	0	33.7	22
2010	1	19	9.2	26.1	23.5
2010	1	20	39.2	27.7	22.1
2010	1	21	.2	27.7	18.1
2010	1	22	2.2	28.1	19.4
2010	1	23	0	28.4	19.5
2010	1	24	0	30	21.7
2010	1	25	0	31.7	21.7
2010	1	26	0	30.1	22.9
2010	1	27	4.4	28.7	22.7
2010	1	28	22	28.8	21.1
2010	1	29	2.6	31.5	20.8
2010	1	30	4.2	34.4	21.9
2010	1	31	7.2	34.4	22
2010	2	1	0	35.2	23.5
2010	2	2	.4	37.2	24.5
2010	2	3	0	38.5	27.9
2010	2	4	0	37.5	27.5
2010	2	5	12	35.3	23.9
2010	2	6	.6	35.6	24.2
2010	2	7	0	38.3	25.2
2010	2	8	32.6	30	22.4
2010	2	9	.2	31.3	22.3
2010	2	10	0	33.3	21.7
2010	2	11	0	34	23.6
2010	2	12	0	34.4	23.7
2010	2	13	0	34.5	23.6
2010	2	14	.2	30	23.9
2010	2	15	24	26.6	22.8
2010	2	16	12.6	25.9	22.1
2010	2	17	6.4	27.1	20
2010	2	18	0	29.9	19.8
2010	2	19	0	33.1	20.6
2010	2	20	0	34.1	22.5
2010	2	21	0	35.5	23.9
2010	2	22	17	32.9	23.5
2010	2	23	2.8	31.2	23.7
2010	2	24	6.4	25.7	21.2
2010	2	25	0	24.8	16.7
2010	2	26	0	26.4	13.9
2010	2	27	0	29.2	17.5
2010	2	28	0	29.5	19.5
2010	3	1	0	30.4	19.6
2010	3	2	0	31.4	19.6
2010	3	3	0	31.5	19.9
2010	3	4	0	30.5	22.1
2010	3	5	0	32.1	20.9
2010	3	6	.2	29.8	19.5
2010	3	7	.4	27.6	19.6
2010	3	8	2	27.7	21.2
2010	3	9	4.2	25.9	21.2
2010	3	10	18.4	29	21.6
2010	3	11	3	29.9	21.9
2010	3	12	1.4	28.5	20.8
2010	3	13	0	27.3	19.8
2010	3	14	1.8	28.2	20
2010	3	15	0	27.3	21
2010	3	16	.2	27	13.7
2010	3	17	0	30.4	16.4
2010	3	18	0	32.3	19
2010	3	19	0	33.2	19.3
